,loss,accuracy,val_loss,val_accuracy
0,1.784749170424233,0.2614436745643616,1.7816551050669711,0.39788731932640076
1,1.7632927642741674,0.4119718372821808,1.7580000162124634,0.39788731932640076
2,1.7399767637252808,0.4207746386528015,1.7390889500228452,0.39788731932640076
3,1.7124970933081398,0.4207746386528015,1.7169691811145191,0.39788731932640076
4,1.6835997104644775,0.4207746386528015,1.692724541879036,0.39788731932640076
5,1.6530295576847776,0.4207746386528015,1.6678074044241031,0.39788731932640076
6,1.624224216165677,0.4207746386528015,1.6437688075320822,0.39788731932640076
7,1.5980852909491097,0.4207746386528015,1.623526307898508,0.39788731932640076
8,1.575666066626428,0.4207746386528015,1.6081034079403944,0.39788731932640076
9,1.561185808248923,0.4207746386528015,1.59255038852423,0.39788731932640076
10,1.5514154618894551,0.4207746386528015,1.5849276814662234,0.39788731932640076
11,1.5390319270147403,0.4207746386528015,1.5745738963006248,0.39788731932640076
12,1.5302376545650858,0.4207746386528015,1.5630906014375283,0.39788731932640076
13,1.5167739391326904,0.4207746386528015,1.5561941190504691,0.39788731932640076
14,1.5071355675307798,0.4207746386528015,1.548150640138438,0.39788731932640076
15,1.4928516871492628,0.4207746386528015,1.528188085891831,0.39788731932640076
16,1.4808870318909766,0.4207746386528015,1.5503484480817553,0.39788731932640076
17,1.4704403104916426,0.4207746386528015,1.5130139219928795,0.39788731932640076
18,1.4554618328389988,0.4207746386528015,1.5093397489735778,0.39788731932640076
19,1.4423081253615904,0.4207746386528015,1.4870429727393137,0.39788731932640076
20,1.4321875337144019,0.4207746386528015,1.4975732564926147,0.40492957830429077
21,1.4220654964447021,0.4207746386528015,1.5568870524285545,0.4119718372821808
22,1.4085389812227707,0.4207746386528015,1.510206056312776,0.4225352108478546
23,1.397413111068833,0.42165493965148926,1.4843754600471175,0.4260563254356384
24,1.385770861531647,0.4242957830429077,1.461335837001532,0.4260563254356384
25,1.37341343181234,0.42957746982574463,1.4151723334487056,0.42957746982574463
26,1.3582021955033423,0.43133804202079773,1.4564433803021068,0.43661972880363464
27,1.348875000443257,0.43838027119636536,1.4162573042050215,0.42957746982574463
28,1.3336175696950563,0.4375,1.3827964890171105,0.43309858441352844
29,1.319773880528732,0.44542253017425537,1.419579438760247,0.43309858441352844
30,1.3057319714989462,0.44982394576072693,1.5006196414920645,0.4190140962600708
31,1.2872713602764505,0.4542253613471985,1.3526715006626828,0.43661972880363464
32,1.273299235693166,0.4577464759349823,1.337857854198402,0.44366195797920227
33,1.252618133182257,0.4647887349128723,1.319796172665878,0.44366195797920227
34,1.2331406516088566,0.47183099389076233,1.5862324909425118,0.3345070481300354
35,1.2231881014058288,0.4797535240650177,1.3751962738977352,0.4612676203250885
36,1.2053746539102475,0.48767605423927307,1.4411902360513176,0.4154929518699646
37,1.1980107653308922,0.49735915660858154,2.195356718251403,0.4190140962600708
38,1.1764368943765129,0.5017605423927307,1.2644405583260765,0.47183099389076233
39,1.1494955899010242,0.5184859037399292,1.2326112213269087,0.48239436745643616
40,1.1425012115021826,0.5167253613471985,1.6490556320673984,0.2852112650871277
41,1.1349009812717707,0.5431337952613831,1.5554689907691848,0.4612676203250885
42,1.1225441526359237,0.5360915660858154,1.8789034997913199,0.14084507524967194
43,1.1002446463410283,0.5633803009986877,1.5133364519602817,0.35211268067359924
44,1.0703086030315345,0.5695422291755676,1.2592921878250551,0.5281690359115601
45,1.06337420873239,0.5845070481300354,1.171135081371791,0.5387324094772339
46,1.0477315825475773,0.6073943376541138,1.1379267984712627,0.5950704216957092
47,1.0369869940717455,0.6205986142158508,1.1972026052609297,0.5457746386528015
48,1.0265718219985425,0.6197183132171631,1.1064202516851291,0.6091549396514893
49,0.9940491646108492,0.654049277305603,1.1020977178090055,0.5985915660858154
50,0.9918118799236458,0.6417253613471985,1.4329311595836156,0.39436620473861694
51,0.9606251632663566,0.6751760840415955,1.317894719016384,0.5070422291755676
52,0.9730080844650806,0.6575704216957092,1.4947339162020616,0.36267605423927307
53,0.9556053885271851,0.67341548204422,1.4395319928585644,0.4260563254356384
54,0.9623182944848504,0.6716549396514893,1.1402264581599706,0.577464759349823
55,0.9111962041384737,0.6963028311729431,1.1857970012745387,0.5633803009986877
56,0.8959057389850348,0.6963028311729431,1.0127346549235599,0.6443662047386169
57,0.8816197833544771,0.6954225301742554,1.5715022254997575,0.34859153628349304
58,0.8713646522710021,0.7191901206970215,1.3318861622205922,0.4647887349128723
59,0.870696203809389,0.7077465057373047,2.0405298907991867,0.21830986440181732
60,0.8335403145199091,0.7227112650871277,1.2251313135657511,0.5211267471313477
61,0.8199216673071955,0.7227112650871277,1.1410079287811064,0.5528169274330139
62,0.8176218968042186,0.7200704216957092,1.0536938150164108,0.6232394576072693
63,0.8161117770302464,0.7262324094772339,2.3281287038829963,0.21478873491287231
64,0.8128401301276516,0.7218309640884399,1.12592355969926,0.5633803009986877
65,0.805467298333074,0.7279929518699646,1.1830107242288723,0.5316901206970215
66,0.7576025640460807,0.7447183132171631,0.9992454706783026,0.672535240650177
67,0.7245178885862861,0.7614436745643616,0.9591635163401214,0.6232394576072693
68,0.7100324815427753,0.7517605423927307,0.8714769532982732,0.6549295783042908
69,0.7053759056077876,0.7455986142158508,0.8863780683195087,0.6654929518699646
70,0.6788522517177421,0.7755281925201416,2.1387668965568003,0.25704225897789
71,0.6866499664078296,0.7693662047386169,0.9117901006215056,0.6971830725669861
72,0.6603970603204109,0.779049277305603,0.9376188667727189,0.6443662047386169
73,0.6445903820051274,0.7931337952613831,0.8898864296120657,0.7147887349128723
74,0.6357997152167307,0.7887324094772339,2.1792981876453883,0.26408451795578003
75,0.6392066252063697,0.7781690359115601,0.8713438460524653,0.7007042169570923
76,0.638200903442544,0.7720070481300354,0.8825757176103727,0.6654929518699646
77,0.604711630814512,0.7922534942626953,1.4037920471648095,0.47183099389076233
78,0.5964112919820866,0.7922534942626953,0.8801469341130324,0.6760563254356384
79,0.5748307310359578,0.8036971688270569,1.0257463077424278,0.577464759349823
80,0.5764444084234641,0.79841548204422,0.9566740998080079,0.6302816867828369
81,0.5641343291376678,0.8151408433914185,1.0557140195873422,0.6197183132171631
82,0.56033417624487,0.8125,0.7392979583270113,0.7676056623458862
83,0.5560690693452325,0.8080986142158508,1.3419677069489384,0.5070422291755676
84,0.5465094195285314,0.8151408433914185,1.745254978327684,0.40140846371650696
85,0.5251573802719653,0.8257042169570923,0.7653195690101301,0.7288732528686523
86,0.5203553446581666,0.8221830725669861,1.2019253280800832,0.5492957830429077
87,0.5136764209035417,0.8204225301742554,0.770721328090614,0.73591548204422
88,0.551365658430986,0.8072183132171631,2.512579531736777,0.30281689763069153
89,0.5272012487263746,0.8239436745643616,1.0913721667209142,0.5880281925201416
90,0.5012720453907067,0.8327465057373047,0.9766555176654332,0.6161971688270569
91,0.49117494217106994,0.8301056623458862,0.7014448819026141,0.76408451795578
92,0.5034101353564733,0.8292253613471985,1.4438657727040036,0.5176056623458862
93,0.48078238544329793,0.8292253613471985,1.9441592911599388,0.4225352108478546
94,0.4745214976055521,0.8336267471313477,1.7363522002394771,0.43309858441352844
95,0.4764127328362263,0.8380281925201416,1.11751312101391,0.6161971688270569
96,0.47322682679538997,0.8433098793029785,0.8758338647828975,0.6936619877815247
97,0.45438295057122136,0.8450704216957092,0.8708070172390467,0.6866196990013123
98,0.4526766614175179,0.8424295783042908,0.7856932928864385,0.7464788556098938
99,0.44976889457501157,0.8441901206970215,0.784873215245529,0.7394366264343262
100,0.447478861875937,0.8406690359115601,0.8202634520933662,0.73591548204422
101,0.4375666224620712,0.8521126508712769,0.9792166948318481,0.672535240650177
102,0.4330764098066679,0.8494718074798584,0.7769534176504108,0.7394366264343262
103,0.42761334692928155,0.8529929518699646,1.0412433701501767,0.6514084339141846
104,0.4282038715523733,0.8468309640884399,1.274077190479762,0.5528169274330139
105,0.4243346503083135,0.8512324094772339,0.708427048065293,0.7535211443901062
106,0.41863058066703907,0.8547534942626953,0.9580770160110903,0.658450722694397
107,0.4111214351486152,0.8582746386528015,0.671489739921731,0.7676056623458862
108,0.41479285250247366,0.8565140962600708,0.7878000635496327,0.7429577708244324
109,0.40370526699952675,0.8547534942626953,1.0693202245403344,0.6161971688270569
110,0.40068364185346683,0.8556337952613831,0.6837228603765998,0.7570422291755676
111,0.3877352681797995,0.8617957830429077,1.010764498945693,0.672535240650177
112,0.39192382214774546,0.86091548204422,0.7516246966912713,0.7605633735656738
113,0.3882291392541268,0.8679577708244324,1.812959286528574,0.44014084339141846
114,0.3791280225129195,0.8670774698257446,0.8387368573269374,0.7394366264343262
115,0.3772950697113091,0.8573943376541138,0.9457396235264522,0.672535240650177
116,0.36971436084156306,0.8653169274330139,0.9113252045403064,0.6866196990013123
117,0.36903255170499777,0.8758803009986877,0.7265682220458984,0.7535211443901062
118,0.37641447908441783,0.8670774698257446,0.893008078487826,0.6971830725669861
119,0.3650511700502584,0.8776408433914185,0.9873645221683341,0.6514084339141846
120,0.355046937583198,0.8732394576072693,0.7632288932800293,0.7394366264343262
121,0.35631276730080724,0.8670774698257446,1.4009813003137077,0.5669013857841492
122,0.354375636493656,0.8741196990013123,0.6821293335565379,0.7746478915214539
123,0.3432761770738682,0.8811619877815247,0.7450738985773543,0.7676056623458862
124,0.3401135101284779,0.8820422291755676,0.8628414583877778,0.7253521084785461
125,0.3451481725968106,0.8820422291755676,0.6764140750320864,0.7746478915214539
126,0.3435039591621345,0.8802816867828369,1.125840767168663,0.6302816867828369
127,0.33081869088428123,0.8882042169570923,1.6255467592830388,0.4612676203250885
128,0.32883018213258663,0.8829225301742554,0.6984887702364317,0.76408451795578
129,0.3213104353824132,0.8882042169570923,0.7287677215858245,0.7605633735656738
130,0.31895903886204036,0.8873239159584045,0.911711337700696,0.6971830725669861
131,0.3183707317835848,0.8961267471313477,1.3638212714396731,0.5528169274330139
132,0.3209086257806966,0.8873239159584045,1.0061728736044655,0.6654929518699646
133,0.31383478263734094,0.8882042169570923,0.7697644141358388,0.75
134,0.3177912734763723,0.8785211443901062,0.8344109410970983,0.7288732528686523
135,0.30866489905706596,0.8996478915214539,0.9312052684770503,0.6971830725669861
136,0.3039954338275211,0.8970070481300354,0.7489103137607306,0.75
137,0.29781811212150144,0.9031690359115601,0.7542672577038617,0.7429577708244324
138,0.28851557113754916,0.8978873491287231,1.117545829692357,0.6654929518699646
139,0.30336742124087374,0.8934859037399292,1.4037706096407394,0.5176056623458862
140,0.29165153184407194,0.8943662047386169,0.7196816441038965,0.7746478915214539
141,0.30179236388542285,0.8987675905227661,0.7085620987583214,0.7816901206970215
142,0.28113493029500397,0.9119718074798584,1.0330085905504898,0.6654929518699646
143,0.28857904966448394,0.9058098793029785,1.5817812563667835,0.5105633735656738
144,0.27853872952326925,0.9049295783042908,0.9051692578154551,0.7077465057373047
145,0.2718552124332374,0.9075704216957092,1.009033223273049,0.6830986142158508
146,0.2680918020261845,0.9119718074798584,1.8507043223985484,0.44366195797920227
147,0.28181371680447753,0.9146126508712769,0.840965707537154,0.7183098793029785
148,0.2683557456647846,0.9075704216957092,1.0442842631272866,0.6690140962600708
149,0.25915650708574645,0.9119718074798584,0.8001164827548283,0.75
150,0.2706324989107293,0.9102112650871277,0.9156768162485579,0.7007042169570923
151,0.2538190723305017,0.9216549396514893,1.3285415004676497,0.5669013857841492
152,0.25707466921336214,0.9146126508712769,1.1295472920780452,0.6267605423927307
153,0.2585424459736112,0.9058098793029785,1.2962619116608525,0.591549277305603
154,0.2415011919720072,0.922535240650177,0.9152444894884674,0.7007042169570923
155,0.24450881968081836,0.9198943376541138,1.1617765409845702,0.6514084339141846
156,0.2438085373018829,0.9181337952613831,0.9470174438516858,0.7112675905227661
157,0.23956353038969175,0.9251760840415955,0.9492047143654084,0.7112675905227661
